P 0, 400, 0,  0, 0, 0,  2,  Original_Map:_Goodurden
P 0, 600, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 0, 800, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 0, 1000, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
P 0, 1200, 0,  0, 0, 0,  2,  Height_Filter:_26/26
L -19.2206, -168.7408, 32.9587,  -45.6400, -168.5844, 32.9572,  127, 64, 0
L -42.9857, -167.1920, 32.2203,  -41.4733, -167.2180, 32.2203,  127, 64, 0
L -41.4733, -167.2180, 32.2203,  -41.4737, -165.9521, 32.2203,  127, 64, 0
L -41.4737, -165.9521, 32.2203,  -39.9850, -165.9535, 32.9684,  127, 64, 0
L -39.9850, -165.9535, 32.9684,  -39.8700, -165.3129, 32.9679,  127, 64, 0
L -39.8700, -165.3129, 32.9679,  -25.6880, -165.3112, 32.9679,  127, 64, 0
L -25.6880, -165.3112, 32.9679,  -25.6881, -165.9535, 32.9679,  127, 64, 0
L -25.6881, -165.9535, 32.9679,  -23.3135, -165.9536, 32.2203,  127, 64, 0
L -23.3135, -165.9536, 32.2203,  -23.3142, -167.1830, 32.2203,  127, 64, 0
L -23.3142, -167.1830, 32.2203,  -21.8028, -167.2280, 32.2203,  127, 64, 0
L -21.8028, -167.2280, 32.2203,  -21.8038, -168.7250, 32.9575,  127, 64, 0
L -21.8038, -168.5963, 32.9575,  -21.6563, -168.5971, 32.9570,  127, 64, 0
L -20.7945, -168.7312, 32.2212,  -20.7954, -167.2260, 32.2205,  127, 64, 0
L -20.7954, -167.2260, 32.2203,  -19.2207, -167.2080, 32.2212,  127, 64, 0
L -19.2206, -168.7408, 32.9523,  -19.2214, -155.4900, 32.9528,  127, 64, 0
L -18.3111, -155.4700, 32.9465,  -21.8813, -155.5500, 32.9465,  127, 64, 0
L -21.8813, -155.5500, 32.9465,  -21.8826, -151.4333, 32.9465,  127, 64, 0
L -21.8826, -151.4333, 32.9465,  -18.3063, -151.4308, 32.9465,  127, 64, 0
L -18.3111, -155.4700, 32.9470,  -18.3063, -151.4308, 32.9463,  127, 64, 0
L -18.3100, -154.1766, 32.9532,  12.8566, -154.2084, 32.9536,  127, 64, 0
L 10.6220, -154.2056, 32.9474,  10.6090, -151.4302, 32.9465,  127, 64, 0
L 10.6090, -151.4302, 32.9463,  12.8565, -151.4336, 32.9461,  127, 64, 0
L 12.8559, -124.8555, 32.9528,  12.8566, -154.2084, 32.9540,  127, 64, 0
L 12.8559, -124.8555, 32.2205,  11.1484, -124.8577, 32.2203,  127, 64, 0
L 11.1484, -124.8577, 32.2203,  11.1473, -122.5211, 32.2203,  127, 64, 0
L 11.1473, -122.5211, 32.2201,  18.2974, -122.5160, 32.2203,  127, 64, 0
L 18.2974, -122.5160, 32.2203,  18.3006, -124.8610, 32.2203,  127, 64, 0
L 18.3006, -124.8610, 32.2740,  31.3628, -124.8657, 26.7094,  127, 64, 0
L 31.3628, -124.8657, 25.5182,  31.3627, -122.5176, 25.5182,  127, 64, 0
L 31.3627, -122.5176, 25.5193,  35.3068, -122.5164, 25.5227,  127, 64, 0
L 35.3068, -122.5164, 25.5238,  35.3085, -125.5705, 25.5223,  127, 64, 0
L 35.3085, -125.5705, 25.5223,  40.3213, -125.6329, 25.5245,  127, 64, 0
L 35.3010, -109.9789, 25.5254,  35.3100, -113.6100, 25.5255,  127, 64, 0
L 35.3100, -113.6100, 25.5225,  31.3622, -113.6220, 25.5189,  127, 64, 0
L 31.3642, -110.7168, 25.5182,  31.3622, -113.6220, 25.5182,  127, 64, 0
L 31.3642, -110.7168, 26.7101,  19.1765, -110.7202, 32.2736,  127, 64, 0
L 19.1765, -110.7202, 32.2203,  19.1741, -113.6100, 32.2203,  127, 64, 0
L 19.1741, -113.6100, 32.2203,  11.1493, -113.6350, 32.2201,  127, 64, 0
L 11.1493, -113.6350, 32.2203,  11.1462, -110.5378, 32.2203,  127, 64, 0
L 11.1462, -110.5378, 32.2203,  12.8567, -110.5387, 32.2201,  127, 64, 0
L 12.8567, -110.5387, 32.9527,  12.8565, -81.3530, 32.9532,  127, 64, 0
L 12.8565, -83.9608, 32.9470,  10.5890, -83.9642, 32.9463,  127, 64, 0
L 10.5890, -83.9642, 32.9463,  10.6140, -81.3540, 32.9461,  127, 64, 0
L 12.8565, -81.3530, 32.9538,  -18.3104, -81.3580, 32.9545,  127, 64, 0
L -18.3111, -80.3918, 32.9459,  -18.3066, -83.9624, 32.9461,  127, 64, 0
L -18.3066, -83.9624, 32.9463,  -21.8805, -83.9638, 32.9463,  127, 64, 0
L -21.8805, -83.9638, 32.9463,  -21.8847, -80.3889, 32.9463,  127, 64, 0
L -21.8847, -80.3889, 32.9463,  -18.3111, -80.3918, 32.9463,  127, 64, 0
L -19.2176, -80.3910, 32.9525,  -19.2514, -66.7977, 32.9510,  127, 64, 0
L -20.7960, -68.3734, 32.2203,  -20.7953, -66.7977, 32.2210,  127, 64, 0
L -19.2474, -68.3735, 32.2210,  -20.7960, -68.3734, 32.2203,  127, 64, 0
L -19.2514, -66.7977, 32.9562,  -45.5664, -66.7978, 32.9570,  127, 64, 0
L -43.9951, -66.7978, 32.2199,  -43.9930, -68.3743, 32.2203,  127, 64, 0
L -43.9930, -68.3743, 32.2203,  -45.5668, -68.3712, 32.2210,  127, 64, 0
L -42.9846, -66.7981, 32.9585,  -42.9859, -68.3743, 32.2203,  127, 64, 0
L -42.9859, -68.3743, 32.2203,  -41.4737, -68.3729, 32.2203,  127, 64, 0
L -41.4737, -68.3729, 32.2203,  -41.4752, -69.4428, 32.2203,  127, 64, 0
L -41.4752, -69.4428, 32.2203,  -39.9940, -69.4411, 32.9684,  127, 64, 0
L -39.9940, -69.4411, 32.9684,  -39.1007, -70.8190, 32.9677,  127, 64, 0
L -39.1007, -70.8190, 32.9677,  -25.6902, -70.8180, 32.9677,  127, 64, 0
L -25.6902, -70.8180, 32.9677,  -25.6887, -69.4407, 32.9677,  127, 64, 0
L -25.6887, -69.4407, 32.9677,  -23.3140, -69.4416, 32.2205,  127, 64, 0
L -23.3140, -69.4416, 32.2203,  -23.3146, -68.3729, 32.2203,  127, 64, 0
L -23.3146, -68.3729, 32.2203,  -21.8003, -68.3755, 32.2203,  127, 64, 0
L -21.8003, -68.3755, 32.2203,  -21.8044, -66.7976, 32.9573,  127, 64, 0
L -46.4787, -80.3923, 32.9463,  -42.9076, -80.3877, 32.9463,  127, 64, 0
L -42.9097, -83.9604, 32.9463,  -46.4823, -83.9643, 32.9463,  127, 64, 0
L -46.4823, -83.9643, 32.9461,  -46.4787, -80.3923, 32.9459,  127, 64, 0
L -42.9076, -80.3877, 32.9463,  -42.9097, -83.9604, 32.9463,  127, 64, 0
L -45.5690, -80.3911, 32.9525,  -45.5664, -66.7978, 32.9517,  127, 64, 0
L -46.4795, -81.3540, 32.9555,  -77.8234, -81.3520, 32.9540,  127, 64, 0
L -74.8508, -81.3520, 32.9472,  -74.8478, -83.9643, 32.9463,  127, 64, 0
L -74.8478, -83.9643, 32.9463,  -77.8234, -83.9626, 32.9461,  127, 64, 0
L -77.8238, -110.5549, 32.9540,  -77.8234, -81.3520, 32.9545,  127, 64, 0
L -77.8238, -110.5549, 32.2182,  -75.9352, -110.5525, 32.2203,  127, 64, 0
L -75.9352, -110.5525, 32.2203,  -75.9355, -113.6480, 32.2203,  127, 64, 0
L -75.9355, -113.6480, 32.2201,  -83.8820, -113.6140, 32.2203,  127, 64, 0
L -83.8820, -113.6140, 32.2203,  -83.8520, -110.8807, 32.2203,  127, 64, 0
L -83.8520, -110.8807, 32.2203,  -83.9632, -110.8812, 32.2203,  127, 64, 0
L -83.9629, -110.9098, 32.2203,  -83.9621, -111.7150, 32.2203,  127, 64, 0
L -83.9621, -111.7150, 32.6681,  -86.4226, -111.7245, 32.6676,  127, 64, 0
L -86.4226, -111.7245, 32.2734,  -86.4241, -110.7193, 32.2734,  127, 64, 0
L -86.4241, -110.7193, 32.2734,  -92.8721, -110.7176, 26.7092,  127, 64, 0
L -92.8721, -110.7176, 26.7092,  -92.8704, -111.7199, 26.7095,  127, 64, 0
L -92.8704, -111.7199, 25.5181,  -95.2647, -111.7193, 25.5182,  127, 64, 0
L -95.2647, -111.7193, 25.5182,  -95.2717, -110.8902, 25.5179,  127, 64, 0
L -95.2717, -110.8902, 25.5179,  -96.1503, -110.8901, 25.5187,  127, 64, 0
L -96.1503, -110.8901, 25.5182,  -96.1500, -113.6040, 25.5182,  127, 64, 0
L -96.1500, -113.6040, 25.5191,  -100.9820, -113.6480, 25.5242,  127, 64, 0
L -100.9820, -113.6480, 25.5255,  -100.8880, -109.9679, 25.5254,  127, 64, 0
L -100.8880, -109.9679, 25.5254,  -105.1012, -109.9719, 25.5261,  127, 64, 0
L -105.1152, -108.9686, 25.5254,  -139.5381, -108.9728, 25.5254,  127, 64, 0
L -139.5381, -108.9728, 25.5254,  -139.5392, -109.9665, 25.5254,  127, 64, 0
L -139.5392, -109.9665, 25.5253,  -144.5499, -109.9832, 25.5242,  127, 64, 0
L -144.5499, -109.9832, 25.5242,  -144.5414, -113.6530, 25.5244,  127, 64, 0
L 40.3213, -125.6329, 25.5243,  40.3198, -126.6058, 25.5239,  127, 64, 0
L 40.3198, -126.6058, 25.5239,  74.7439, -126.6163, 25.5240,  127, 64, 0
L 74.7439, -126.6163, 25.5240,  74.7425, -125.6146, 25.5239,  127, 64, 0
L 74.7425, -125.6146, 25.5234,  79.7557, -125.6129, 25.5235,  127, 64, 0
L 79.7622, -109.9698, 25.5242,  74.7500, -109.9723, 25.5253,  127, 64, 0
L 74.7500, -109.9723, 25.5254,  74.7519, -109.3040, 25.5254,  127, 64, 0
L 74.7519, -109.3040, 25.5254,  40.3280, -108.9688, 25.5254,  127, 64, 0
L 40.3280, -108.9688, 25.5254,  40.3136, -109.9719, 25.5259,  127, 64, 0
L 40.3136, -109.9719, 25.5263,  35.3025, -109.9680, 25.5254,  127, 64, 0
L 82.3119, -122.5224, 25.5245,  82.3041, -113.6620, 25.5238,  127, 127, 0
L 79.7557, -122.5221, 25.5227,  79.7557, -125.6163, 25.5211,  127, 64, 0
L 79.7536, -113.6470, 25.5244,  79.7616, -109.9698, 25.5243,  127, 64, 0
L 79.7536, -113.6470, 25.5235,  86.8725, -113.6910, 25.5237,  127, 64, 0
L 79.7557, -122.5221, 25.5237,  86.8799, -122.5156, 25.5087,  127, 64, 0
L 84.6167, -113.6260, 25.5089,  84.6256, -122.5160, 25.5088,  127, 127, 0
L 86.8799, -122.5156, 25.5090,  86.8900, -124.1900, 25.5090,  127, 64, 0
L 86.8900, -124.1900, 25.5090,  89.4990, -123.6047, 25.5090,  127, 64, 0
L 89.4990, -123.6047, 25.5090,  89.4624, -125.8627, 25.5090,  127, 64, 0
L 88.9441, -125.9976, 25.6122,  89.4624, -125.8627, 25.5090,  127, 64, 0
L 89.1013, -125.9566, 25.5090,  92.4681, -135.1785, 25.6124,  127, 64, 0
L 92.4681, -135.1785, 25.6124,  92.9566, -134.8916, 25.5210,  127, 64, 0
L 92.9566, -134.8916, 25.5090,  94.4247, -137.4311, 25.5090,  127, 64, 0
L 93.9810, -137.7580, 25.6119,  94.4247, -137.4311, 25.5090,  127, 64, 0
L 93.9799, -137.7584, 25.6122,  100.1393, -145.3919, 25.6122,  127, 64, 0
L 100.1393, -145.3919, 25.6122,  100.5199, -145.4520, 25.5090,  127, 64, 0
L 100.5199, -145.4520, 25.5091,  102.2646, -146.4898, 25.5090,  127, 64, 0
L 102.2646, -146.4898, 25.5090,  100.8478, -148.1880, 25.5090,  127, 64, 0
L 100.8478, -148.1880, 25.5090,  102.8360, -148.9210, 25.5090,  127, 64, 0
L 102.8360, -148.9210, 25.5090,  101.5460, -150.7032, 26.5492,  127, 64, 0
L 101.5460, -150.7032, 26.5492,  109.2450, -155.4312, 26.5492,  127, 64, 0
L 109.2450, -155.4312, 26.5492,  110.2740, -153.6482, 25.5090,  127, 64, 0
L 110.2740, -153.6482, 25.5090,  111.5784, -154.3793, 25.5091,  127, 64, 0
L 111.5784, -154.3793, 25.5091,  112.3307, -152.2922, 25.5090,  127, 64, 0
L 112.3307, -152.2922, 25.5090,  114.4878, -153.1260, 25.5090,  127, 64, 0
L 114.4878, -153.1260, 25.5090,  114.3409, -153.5932, 25.6122,  127, 64, 0
L 114.3409, -153.5932, 25.6122,  124.5380, -155.1319, 25.6121,  127, 64, 0
L 124.5380, -155.1319, 25.6121,  124.4590, -154.5651, 25.5483,  127, 64, 0
L 124.4590, -154.5651, 25.5090,  127.3000, -154.5629, 25.5090,  127, 64, 0
L 127.4380, -155.1126, 25.6122,  127.3000, -154.5629, 25.5090,  127, 64, 0
L 127.4380, -155.1128, 25.6121,  136.7335, -153.5937, 25.6110,  127, 64, 0
L 136.6368, -153.8780, 25.5090,  138.7455, -152.3037, 25.5090,  127, 64, 0
L 136.7343, -153.5952, 25.6122,  136.6368, -153.8780, 25.5090,  127, 64, 0
L 138.7455, -152.3037, 25.5090,  139.5055, -154.3700, 25.5090,  127, 64, 0
L 139.5055, -154.3700, 25.5090,  140.7562, -153.6608, 25.5090,  127, 64, 0
L 140.7562, -153.6608, 25.5091,  141.7832, -155.4435, 26.5494,  127, 64, 0
L 141.7832, -155.4435, 26.5494,  149.9739, -150.7155, 26.5493,  127, 64, 0
L 149.9739, -150.7155, 26.5493,  148.9396, -148.9314, 25.5097,  127, 64, 0
L 148.9396, -148.9314, 25.5091,  150.2313, -148.1733, 25.5090,  127, 64, 0
L 150.2313, -148.1733, 25.5090,  148.8171, -146.5010, 25.5090,  127, 64, 0
L 148.8171, -146.5010, 25.5090,  150.5895, -144.9901, 25.5090,  127, 64, 0
L 150.9394, -145.3971, 25.6113,  150.5895, -144.9901, 25.5767,  127, 64, 0
L 150.9367, -145.3949, 25.6091,  157.1251, -137.7547, 25.6102,  127, 64, 0
L 157.1251, -137.7547, 25.6102,  156.6473, -137.4499, 25.5090,  127, 64, 0
L 156.6473, -137.4499, 25.5090,  158.1297, -134.8800, 25.5090,  127, 64, 0
L 158.6051, -135.1556, 25.6121,  158.1297, -134.8800, 25.5241,  127, 64, 0
L 161.6349, -125.9132, 25.5090,  162.2400, -123.6175, 25.5090,  127, 64, 0
L 162.1351, -126.4400, 25.6118,  158.6065, -135.1553, 25.6115,  127, 64, 0
L 162.1362, -126.4400, 25.6122,  161.6349, -125.9132, 25.5570,  127, 64, 0
L 162.2400, -123.6175, 25.5090,  164.1972, -123.9877, 25.5090,  127, 64, 0
L 164.1972, -123.9877, 25.5090,  164.2095, -122.5426, 25.5090,  127, 64, 0
L 164.2095, -122.5426, 25.5090,  166.2670, -122.5413, 26.5493,  127, 64, 0
L 166.2670, -122.5413, 26.5493,  166.2589, -113.8410, 26.5501,  127, 64, 0
L 166.2589, -113.8410, 26.5501,  164.2087, -113.8630, 25.5090,  127, 64, 0
L 164.2087, -113.8630, 25.5090,  164.1941, -111.6004, 25.5090,  127, 64, 0
L 164.1941, -111.6004, 25.5090,  162.3290, -111.9968, 25.5090,  127, 64, 0
L 162.3290, -111.9968, 25.5090,  161.6109, -109.6974, 25.5090,  127, 64, 0
L 162.1380, -109.6050, 25.6122,  161.6109, -109.6974, 25.5377,  127, 64, 0
L 162.1381, -109.6050, 25.6122,  158.6129, -100.4247, 25.6121,  127, 64, 0
L 158.6129, -100.4247, 25.6121,  158.9130, -100.6524, 25.5090,  127, 64, 0
L 158.9130, -100.6524, 25.5090,  156.6262, -98.1191, 25.5090,  127, 64, 0
L 156.6262, -98.1191, 25.5213,  157.1024, -97.8442, 25.6121,  127, 64, 0
L 157.1024, -97.8442, 25.6121,  150.9429, -90.2105, 25.6122,  127, 64, 0
L 150.9429, -90.2105, 25.6122,  150.5569, -90.5520, 25.5090,  127, 64, 0
L 150.5569, -90.5520, 25.5090,  148.8188, -89.1152, 25.5090,  127, 64, 0
L 148.8188, -89.1152, 25.5090,  150.2271, -87.4167, 25.5090,  127, 64, 0
L 150.2271, -87.4167, 25.5090,  148.9819, -86.6800, 25.5090,  127, 64, 0
L 148.9819, -86.6800, 25.5091,  150.1150, -84.9004, 26.5493,  127, 64, 0
L 150.1150, -84.9004, 26.5493,  141.8212, -80.1726, 26.5503,  127, 64, 0
L 141.8212, -80.1726, 26.5503,  140.7913, -81.9556, 25.5090,  127, 64, 0
L 140.7913, -81.9556, 25.5090,  139.4975, -81.2258, 25.5091,  127, 64, 0
L 139.4975, -81.2258, 25.5091,  138.7604, -83.2960, 25.5090,  127, 64, 0
L 138.7604, -83.2960, 25.5090,  136.6210, -82.5353, 25.5090,  127, 64, 0
L 136.6210, -82.5353, 25.5090,  136.7411, -82.9500, 25.6122,  127, 64, 0
L 136.7411, -82.9500, 25.6122,  127.2830, -80.4698, 25.6124,  127, 64, 0
L 127.2830, -80.4698, 25.6124,  127.4400, -81.3740, 25.5090,  127, 64, 0
L 127.4400, -81.3740, 25.5090,  124.1230, -81.3950, 25.5090,  127, 64, 0
L 124.3830, -80.4898, 25.6121,  124.1230, -81.3950, 25.5090,  127, 64, 0
L 124.3830, -80.4898, 25.6121,  114.3482, -82.8300, 25.6118,  127, 64, 0
L 114.3482, -82.8300, 25.6118,  114.4770, -82.5031, 25.5090,  127, 64, 0
L 114.4770, -82.5031, 25.5090,  112.3382, -83.2977, 25.5090,  127, 64, 0
L 112.3382, -83.2977, 25.5090,  111.5703, -81.2302, 25.5090,  127, 64, 0
L 111.5703, -81.2302, 25.5090,  110.3121, -81.9410, 25.5090,  127, 64, 0
L 110.3121, -81.9410, 25.5091,  109.2824, -80.1587, 26.5496,  127, 64, 0
L 109.2824, -80.1587, 26.5496,  101.9260, -84.8871, 26.5492,  127, 64, 0
L 101.9260, -84.8871, 26.5492,  102.1227, -86.6702, 25.5090,  127, 64, 0
L 102.1227, -86.6702, 25.5090,  100.8439, -87.4273, 25.5091,  127, 64, 0
L 100.8439, -87.4273, 25.5091,  102.2668, -89.9810, 25.5090,  127, 64, 0
L 102.2668, -89.9810, 25.5090,  100.5289, -90.5835, 25.5090,  127, 64, 0
L 100.1452, -90.2069, 25.6115,  100.5289, -90.5835, 25.5090,  127, 64, 0
L 100.1444, -90.2056, 25.6122,  93.9566, -97.8486, 25.6121,  127, 64, 0
L 94.4264, -98.1657, 25.5090,  93.5700, -100.6296, 25.5090,  127, 64, 0
L 92.4793, -100.4491, 25.6083,  93.5700, -100.6296, 25.5090,  127, 64, 0
L 92.4770, -100.4468, 25.6121,  88.9450, -109.5981, 25.6121,  127, 64, 0
L 88.9450, -109.5981, 25.6121,  89.4368, -109.7524, 25.5090,  127, 64, 0
L 89.4368, -109.7524, 25.5090,  89.5840, -111.9852, 25.5090,  127, 64, 0
L 93.9556, -97.8482, 25.6121,  94.4264, -98.1657, 25.5090,  127, 64, 0
L 89.5840, -111.9852, 25.5090,  86.8851, -111.6145, 25.5090,  127, 64, 0
L 86.8850, -111.6149, 25.5090,  86.8725, -113.6910, 25.5090,  127, 64, 0
L 127.6004, -119.4386, 25.5091,  126.8378, -120.1226, 25.5091,  127, 64, 0
L 126.8378, -120.1226, 25.5091,  125.9775, -120.4149, 25.5091,  127, 64, 0
L 125.9775, -120.4149, 25.5091,  124.9363, -120.3627, 25.5091,  127, 64, 0
L 124.9363, -120.3627, 25.5091,  123.9509, -119.9022, 25.5091,  127, 64, 0
L 123.9509, -119.9022, 25.5091,  123.2254, -119.6580, 25.5091,  127, 64, 0
L 123.2254, -119.6580, 25.5091,  122.9425, -118.8490, 25.5091,  127, 64, 0
L 122.9425, -118.8490, 25.5091,  123.9180, -117.7010, 25.5091,  127, 64, 0
L 123.9180, -117.7010, 25.5091,  123.4484, -116.2973, 25.5091,  127, 64, 0
L 123.4484, -116.2973, 25.5091,  124.2736, -115.5538, 25.5091,  127, 64, 0
L 124.2736, -115.5538, 25.5091,  125.2202, -115.2451, 25.5091,  127, 64, 0
L 125.2202, -115.2451, 25.5091,  126.3546, -115.3551, 25.5091,  127, 64, 0
L 126.3546, -115.3551, 25.5091,  127.9010, -115.7365, 25.5091,  127, 64, 0
L 127.9010, -115.7365, 25.5091,  127.8054, -116.4985, 25.5106,  127, 64, 0
L 127.8054, -116.4985, 25.5106,  140.7659, -111.7323, 25.5091,  127, 127, 127
L 140.7659, -111.7323, 26.5960,  141.4952, -118.5013, 27.9488,  127, 64, 0
L 141.4952, -118.5013, 27.9488,  140.2606, -123.9726, 29.3597,  127, 64, 0
L 140.2606, -123.9726, 29.3597,  137.8670, -128.6985, 30.7907,  127, 64, 0
L 137.8670, -128.6985, 30.7907,  132.3115, -132.2990, 32.4076,  127, 64, 0
L 132.3115, -132.2990, 32.4076,  126.5327, -133.7427, 33.9269,  127, 64, 0
L 126.5327, -133.7427, 33.9269,  120.8944, -133.2780, 35.3453,  127, 64, 0
L 120.8944, -133.2780, 35.3453,  115.7626, -130.4379, 36.8950,  127, 64, 0
L 115.7626, -130.4379, 36.8950,  111.9265, -126.1307, 38.3838,  127, 64, 0
L 111.9265, -126.1307, 38.3838,  109.8572, -120.4767, 39.8712,  127, 64, 0
L 109.8572, -120.4767, 39.8712,  109.9114, -114.5635, 41.4682,  127, 64, 0
L 109.9114, -114.5635, 41.4682,  112.2001, -109.5120, 43.5600,  127, 64, 0
L 112.2001, -109.5120, 43.5600,  116.1141, -104.9449, 44.4650,  127, 64, 0
L 116.1141, -104.9449, 44.4650,  121.4171, -102.3991, 45.9795,  127, 64, 0
L 121.4171, -102.3991, 45.9795,  127.4860, -101.9695, 47.5416,  127, 64, 0
L 127.4860, -101.9695, 47.5416,  133.1256, -103.7510, 49.6620,  127, 64, 0
L 133.1256, -103.7510, 49.6620,  137.7264, -107.4759, 50.5872,  127, 64, 0
L 137.7264, -107.4759, 50.5872,  140.5809, -112.4313, 52.4630,  127, 64, 0
L 140.5809, -112.4313, 52.4630,  141.5089, -118.2108, 53.5495,  127, 64, 0
L 141.5089, -118.2108, 53.5495,  141.3624, -121.1075, 54.7329,  127, 64, 0
L 141.3624, -121.1075, 54.7329,  141.7900, -122.2934, 54.7353,  127, 64, 0
L 141.7900, -122.2934, 54.7353,  146.5124, -125.5952, 54.7353,  0, 127, 0
L 146.5124, -125.5952, 54.7353,  148.1843, -122.1675, 54.7353,  0, 127, 0
L 148.1843, -122.1675, 54.7353,  148.2308, -113.5332, 54.7353,  0, 127, 0
L 148.2308, -113.5332, 54.7353,  145.6091, -106.6662, 54.7353,  0, 127, 0
L 145.6091, -106.6662, 54.7353,  140.3899, -100.4430, 54.7353,  0, 127, 0
L 140.3899, -100.4430, 54.7353,  133.1820, -96.7900, 54.7353,  0, 127, 0
L 133.1820, -96.7900, 54.7353,  125.6981, -94.8195, 54.7353,  0, 127, 0
L 125.6981, -94.8195, 54.7353,  118.1851, -95.8259, 54.7353,  0, 127, 0
L 118.1851, -95.8259, 54.7353,  110.3641, -100.3481, 54.7353,  0, 127, 0
L 110.3641, -100.3481, 54.7353,  105.5045, -107.5590, 54.7353,  0, 127, 0
L 105.5045, -107.5590, 54.7353,  102.8465, -113.5980, 54.7353,  0, 127, 0
L 102.8465, -113.5980, 54.7353,  102.8676, -121.9838, 54.7353,  0, 127, 0
L 102.8676, -121.9838, 54.7353,  105.6170, -129.2830, 54.7353,  0, 127, 0
L 105.6170, -129.2830, 54.7353,  110.8716, -124.9220, 54.7353,  0, 127, 0
L 116.9539, -131.7644, 54.7353,  124.4253, -133.8547, 54.7353,  0, 127, 0
L 124.4253, -133.8547, 54.7353,  129.4887, -133.1590, 54.7353,  0, 127, 0
L 129.4887, -133.1590, 54.7353,  135.7682, -130.4720, 54.7353,  0, 127, 0
L 135.7682, -130.4720, 54.7353,  141.7932, -133.8393, 54.7353,  0, 127, 0
L 141.7932, -133.8393, 54.7353,  140.6827, -135.2230, 54.7353,  0, 127, 0
L 140.6827, -135.2230, 54.7353,  133.2546, -139.5805, 54.7353,  0, 127, 0
L 133.2546, -139.5805, 54.7353,  125.1936, -140.6825, 54.7353,  0, 127, 0
L 125.1936, -140.6825, 54.7353,  117.7249, -139.5409, 54.7353,  0, 127, 0
L 112.2768, -136.2110, 54.7353,  113.3760, -134.8885, 54.7353,  0, 127, 0
L 112.1312, -135.9754, 54.7353,  116.9539, -131.7644, 54.7353,  0, 127, 0
L 112.1312, -135.9754, 54.7353,  117.7249, -139.5409, 54.7353,  0, 127, 0
L 110.8716, -124.9220, 54.7353,  110.7472, -123.7590, 55.4900,  0, 127, 0
L 110.7472, -123.7590, 55.4900,  109.7600, -117.4711, 57.5600,  100, 0, 255
L 109.7600, -117.4711, 57.5600,  110.9634, -111.4185, 58.6955,  100, 0, 255
L 110.9634, -111.4185, 58.6955,  113.9578, -106.9642, 59.9712,  100, 0, 255
L 113.9578, -106.9642, 59.9712,  118.3853, -103.5931, 61.5167,  100, 0, 255
L 118.3853, -103.5931, 61.5167,  124.3910, -101.9482, 63.7280,  100, 0, 255
L 124.3910, -101.9482, 63.7280,  130.4165, -102.6397, 64.6850,  100, 0, 255
L 130.4165, -102.6397, 64.6850,  135.3273, -105.2667, 66.6910,  100, 0, 255
L 135.3273, -105.2667, 66.6910,  139.2436, -110.1260, 67.6000,  100, 0, 255
L 139.2436, -110.1260, 67.6000,  140.3979, -112.4655, 68.3568,  100, 0, 255
L 140.3979, -112.4655, 68.3568,  141.3336, -118.2342, 69.8704,  100, 0, 255
L 141.3336, -118.2342, 69.8704,  140.1332, -123.8902, 71.3838,  100, 0, 255
L 140.1332, -123.8902, 71.3838,  138.7648, -126.4787, 72.1406,  100, 0, 255
L 138.7648, -126.4787, 72.1406,  134.7564, -130.6607, 73.6534,  100, 0, 255
L 134.7564, -130.6607, 73.6534,  132.2296, -132.1399, 74.4108,  100, 0, 255
L 132.2296, -132.1399, 74.4108,  126.5902, -133.5843, 75.9244,  100, 0, 255
L 126.5902, -133.5843, 75.9244,  120.8473, -132.8992, 77.4380,  100, 0, 255
L 120.8473, -132.8992, 77.4380,  115.8281, -130.2427, 78.1918,  100, 0, 255
L 115.8281, -130.2427, 78.1918,  111.6959, -126.6380, 82.8135,  100, 0, 255
L 111.6959, -126.6380, 82.8135,  109.7143, -120.7077, 82.8135,  100, 0, 255
L 109.7143, -120.7077, 82.8135,  109.4260, -115.6470, 83.1700,  100, 0, 255
L 109.4260, -115.6470, 83.1700,  108.8423, -115.6470, 83.1700,  100, 0, 255
L 108.8423, -115.6470, 83.1700,  108.7988, -109.1989, 88.7340,  100, 0, 255
L 108.7988, -109.1989, 88.7340,  109.8003, -109.1993, 88.7338,  100, 0, 255
L 109.8003, -109.1993, 89.1280,  109.7980, -106.7352, 89.1277,  100, 0, 255
L 109.7980, -106.7352, 88.6807,  108.9604, -106.7390, 88.6807,  100, 0, 255
L 108.9604, -106.7390, 88.6807,  108.9599, -105.8613, 88.6807,  100, 0, 255
L 108.9599, -105.8613, 88.6807,  111.1410, -105.8605, 88.6807,  100, 0, 255
L 111.1410, -105.8605, 88.6807,  111.1414, -98.7124, 88.6804,  100, 0, 255
L 111.1414, -98.7124, 88.6794,  108.4570, -98.7113, 88.6778,  100, 0, 255
L 108.4570, -98.7113, 88.6778,  108.4910, -87.7013, 88.6801,  100, 0, 255
L 108.4910, -87.7013, 88.6814,  107.4630, -87.7048, 88.6814,  100, 0, 255
L 107.4630, -87.7048, 88.6814,  107.4720, -86.4795, 88.6837,  100, 0, 255
L 107.4720, -86.4795, 88.6837,  108.4890, -86.4825, 88.6839,  100, 0, 255
L 108.4890, -86.4825, 88.6846,  108.4850, -84.7380, 88.6850,  100, 0, 255
L 108.4850, -84.7380, 88.6850,  107.4510, -84.7640, 88.6850,  100, 0, 255
