P 100.0000, 1300.0000, 0.0000,  0, 0, 0,  2,  Original_Map:_Brewall_Rainsinger_(Cazic-Thule/Fennin_Ro)
P 100.0000, 1500.0000, 0.0000,  0, 0, 0,  2,  http://www.eqmaps.info
P 100.0000, 1700.0000, 0.0000,  0, 0, 0,  2,  Return_of_the_Exiled_(www.roteguild.org)
L 401.3820, -245.3409, 22.2365,  401.8318, -255.4112, 23.1928,  0, 0, 0
L 401.8318, -255.4112, 23.1928,  402.1524, -257.2704, 23.4277,  0, 0, 0
L 402.1524, -257.2704, 23.4277,  402.6351, -260.2508, 23.8327,  0, 0, 0
L 402.6351, -260.2508, 23.8327,  402.9539, -262.2148, 24.0467,  0, 0, 0
L 402.9539, -262.2148, 24.0467,  403.4472, -265.2587, 24.4444,  0, 0, 0
L 403.4472, -265.2587, 24.4444,  404.0478, -267.0904, 24.6112,  0, 0, 0
L 404.0478, -267.0904, 24.6112,  405.1898, -268.4504, 24.6110,  0, 0, 0
L 405.1898, -268.4504, 24.6110,  406.3520, -269.9733, 24.6123,  0, 0, 0
L 406.3520, -269.9733, 24.6123,  405.1843, -271.3132, 24.6121,  0, 0, 0
L 405.1843, -271.3132, 24.6121,  403.6541, -272.5977, 24.6123,  0, 0, 0
L 403.6541, -272.5977, 24.6123,  402.0692, -273.5647, 24.6123,  0, 0, 0
L 402.0692, -273.5647, 24.6123,  400.0788, -273.7184, 24.5512,  0, 0, 0
L 400.0788, -273.7184, 24.5512,  394.9540, -273.9439, 21.4863,  0, 0, 0
L 394.9540, -273.9439, 21.4863,  393.5796, -272.6354, 21.4323,  0, 0, 0
L 393.5796, -272.6354, 21.4323,  392.0174, -271.6254, 24.5339,  0, 0, 0
L 392.0174, -271.6254, 24.5339,  390.6086, -270.3741, 24.6123,  0, 0, 0
L 390.6086, -270.3741, 24.6123,  388.6816, -270.3875, 24.6123,  0, 0, 0
L 388.6816, -270.3875, 24.6123,  386.8155, -270.6406, 24.6123,  0, 0, 0
L 386.8155, -270.6406, 24.6123,  368.4131, -272.9789, 24.6123,  0, 0, 0
L 368.4131, -272.9789, 24.6123,  364.8430, -272.7141, 24.6150,  0, 0, 0
L 364.8430, -272.7141, 24.6150,  363.0517, -272.7019, 24.6160,  0, 0, 0
L 363.0517, -272.7019, 24.6160,  360.0486, -272.5594, 24.6123,  0, 0, 0
L 360.0486, -272.5594, 24.6123,  358.3325, -272.2733, 24.6123,  0, 0, 0
L 358.3325, -272.2733, 24.6123,  348.0123, -270.6044, 24.6143,  0, 0, 0
L 348.0123, -270.6044, 24.6143,  346.1472, -270.6107, 24.6145,  0, 0, 0
L 346.1472, -270.6107, 24.6145,  340.8484, -270.8752, 24.6123,  0, 0, 0
L 340.8484, -270.8752, 24.6123,  339.2066, -271.7498, 24.6148,  0, 0, 0
L 339.2066, -271.7498, 24.6148,  337.3694, -272.3883, 24.6200,  0, 0, 0
L 337.3694, -272.3883, 24.6200,  335.9187, -271.2515, 24.6123,  0, 0, 0
L 335.9187, -271.2515, 24.6123,  334.9387, -270.0629, 24.6254,  0, 0, 0
L 334.9387, -270.0629, 24.6254,  333.0300, -267.8730, 24.6123,  0, 0, 0
L 333.0300, -267.8730, 24.6123,  333.3077, -266.2365, 24.6123,  0, 0, 0
L 333.3077, -266.2365, 24.6123,  333.8073, -263.3577, 24.6123,  0, 0, 0
L 333.8073, -263.3577, 24.6123,  334.0090, -261.4822, 24.6123,  0, 0, 0
L 334.0090, -261.4822, 24.6123,  334.4967, -256.8604, 24.6124,  0, 0, 0
L 334.4967, -256.8604, 24.6124,  334.6979, -254.9279, 24.6123,  0, 0, 0
L 334.6979, -254.9279, 24.6123,  335.1682, -250.3958, 24.4728,  0, 0, 0
L 335.1682, -250.3958, 24.4728,  335.3391, -248.7417, 24.3676,  0, 0, 0
L 335.3391, -248.7417, 24.3676,  335.8201, -243.4687, 24.0437,  0, 0, 0
L 335.8201, -243.4687, 24.0437,  335.9702, -241.5468, 23.9189,  0, 0, 0
L 335.9702, -241.5468, 23.9189,  336.4352, -237.6910, 23.4832,  0, 0, 0
L 336.4352, -237.6910, 23.4832,  336.6904, -235.8064, 23.2617,  0, 0, 0
L 336.6904, -235.8064, 23.2617,  337.1458, -232.4509, 22.7413,  0, 0, 0
L 337.1458, -232.4509, 22.7413,  337.4015, -230.5663, 22.4839,  0, 0, 0
L 337.4015, -230.5663, 22.4839,  337.8631, -227.1647, 21.9945,  0, 0, 0
L 337.8631, -227.1647, 21.9945,  338.1188, -225.2800, 21.5705,  0, 0, 0
L 338.1188, -225.2800, 21.5705,  338.5804, -221.8785, 21.1019,  0, 0, 0
L 338.5804, -221.8785, 21.1019,  338.8050, -220.2232, 20.6493,  0, 0, 0
L 338.8050, -220.2232, 20.6493,  339.2542, -216.9129, 20.1990,  0, 0, 0
L 339.2542, -216.9129, 20.1990,  339.4789, -215.3046, 19.7230,  0, 0, 0
L 339.4789, -215.3046, 19.7230,  339.9363, -212.8899, 19.4683,  0, 0, 0
L 339.9363, -212.8899, 19.4683,  340.4810, -210.9894, 19.2352,  0, 0, 0
L 340.4810, -210.9894, 19.2352,  341.1761, -209.3905, 19.1553,  0, 0, 0
L 341.1761, -209.3905, 19.1553,  343.2014, -204.8189, 18.8151,  0, 0, 0
L 343.2014, -204.8189, 18.8151,  344.2607, -203.1550, 18.7062,  0, 0, 0
L 344.2607, -203.1550, 18.7062,  345.0593, -201.4264, 18.5757,  0, 0, 0
L 345.0593, -201.4264, 18.5757,  346.5320, -200.1795, 18.5756,  0, 0, 0
L 346.5320, -200.1795, 18.5756,  348.2760, -198.7786, 18.5756,  0, 0, 0
L 348.2760, -198.7786, 18.5756,  349.8551, -199.5494, 18.5756,  0, 0, 0
L 349.8551, -199.5494, 18.5756,  360.2684, -204.5335, 16.5991,  0, 0, 0
L 360.2684, -204.5335, 16.5991,  362.0954, -205.1449, 16.5991,  0, 0, 0
L 362.0954, -205.1449, 16.5991,  363.2510, -206.7173, 16.3556,  0, 0, 0
L 363.2510, -206.7173, 16.3556,  362.5982, -208.3772, 16.2549,  0, 0, 0
L 362.5982, -208.3772, 16.2549,  361.9711, -210.1017, 16.2552,  0, 0, 0
L 361.9711, -210.1017, 16.2552,  361.8428, -210.4510, 16.2583,  0, 0, 0
L 462.8474, -361.3470, 24.3749,  472.6246, -361.9857, 24.3749,  0, 0, 0
L 472.6246, -361.9857, 24.3749,  482.3401, -362.8080, 24.3749,  0, 0, 0
L 482.3401, -362.8080, 24.3749,  484.3008, -363.1476, 24.3749,  0, 0, 0
L 484.3008, -363.1476, 24.3749,  490.6908, -363.9414, 24.3749,  0, 0, 0
L 490.6908, -363.9414, 24.3749,  492.5181, -364.0305, 24.3749,  0, 0, 0
L 492.5181, -364.0305, 24.3749,  516.4883, -365.0832, 24.3749,  0, 0, 0
L 516.4883, -365.0832, 24.3749,  518.4487, -364.7428, 27.4310,  0, 0, 0
L 518.4487, -364.7428, 27.4310,  519.0715, -362.9305, 28.9389,  0, 0, 0
L 519.0715, -362.9305, 28.9389,  519.4762, -360.9971, 29.2962,  0, 0, 0
L 519.4762, -360.9971, 29.2962,  519.9542, -357.8569, 28.9376,  0, 0, 0
L 519.9542, -357.8569, 28.9376,  520.2661, -356.0632, 28.9355,  0, 0, 0
L 520.2661, -356.0632, 28.9355,  520.7642, -353.1884, 28.8451,  0, 0, 0
L 520.7642, -353.1884, 28.8451,  521.0773, -351.3731, 28.4645,  0, 0, 0
L 521.0773, -351.3731, 28.4645,  521.5683, -348.5254, 27.1273,  0, 0, 0
L 521.5683, -348.5254, 27.1273,  521.8877, -346.6707, 25.6339,  0, 0, 0
L 521.8877, -346.6707, 25.6339,  523.7070, -346.2881, 22.2371,  0, 0, 0
L 523.7070, -346.2881, 22.2371,  525.2380, -347.3669, 22.2371,  0, 0, 0
L 525.2380, -347.3669, 22.2371,  527.8207, -349.0826, 22.2371,  0, 0, 0
L 527.8207, -349.0826, 22.2371,  528.5920, -347.4499, 22.2371,  0, 0, 0
L 528.5920, -347.4499, 22.2371,  530.9814, -342.3394, 22.2371,  0, 0, 0
L 530.9814, -342.3394, 22.2371,  531.5190, -340.5013, 22.2371,  0, 0, 0
L 531.5190, -340.5013, 22.2371,  535.6780, -326.2956, 22.2371,  0, 0, 0
L 535.6780, -326.2956, 22.2371,  536.4130, -324.6043, 22.2371,  0, 0, 0
L 536.4130, -324.6043, 22.2371,  537.2639, -322.7998, 22.2371,  0, 0, 0
L 537.2639, -322.7998, 22.2371,  541.4595, -313.7487, 22.2371,  0, 0, 0
L 541.4595, -313.7487, 22.2371,  545.3666, -305.5062, 22.2371,  0, 0, 0
L 545.3666, -305.5062, 22.2371,  545.5612, -305.1288, 22.2373,  0, 0, 0
L 545.5612, -305.1288, 22.2373,  560.7386, -273.0580, 26.0742,  0, 0, 0
L 482.8161, -339.5940, 22.2371,  494.2455, -349.0155, 22.2371,  0, 0, 0
L 494.2455, -349.0155, 22.2371,  495.5392, -350.5040, 22.2371,  0, 0, 0
L 495.5392, -350.5040, 22.2371,  501.8118, -357.9107, 22.2371,  0, 0, 0
L 501.8118, -357.9107, 22.2371,  502.1537, -359.8233, 22.2371,  0, 0, 0
L 502.1537, -359.8233, 22.2371,  502.6450, -362.5740, 22.2371,  0, 0, 0
L 502.6450, -362.5740, 22.2371,  504.3929, -363.2706, 24.3749,  0, 0, 0
L 504.3929, -363.2706, 24.3749,  506.1336, -362.8208, 24.3709,  0, 0, 0
L 506.1336, -362.8208, 24.3709,  510.4750, -361.5269, 22.2371,  0, 0, 0
L 510.4750, -361.5269, 22.2371,  510.9963, -359.7091, 22.2371,  0, 0, 0
L 510.9963, -359.7091, 22.2371,  511.3150, -357.8879, 22.2371,  0, 0, 0
L 511.3150, -357.8879, 22.2371,  511.7610, -355.3140, 22.2371,  0, 0, 0
L 511.7610, -355.3140, 22.2371,  513.0128, -354.0515, 22.2371,  0, 0, 0
L 513.0128, -354.0515, 22.2371,  514.4744, -352.7576, 22.2371,  0, 0, 0
L 514.4744, -352.7576, 22.2371,  516.9368, -350.5126, 22.2371,  0, 0, 0
L 516.9368, -350.5126, 22.2371,  518.0069, -349.0223, 22.2371,  0, 0, 0
L 518.0069, -349.0223, 22.2371,  523.8483, -341.1209, 22.2371,  0, 0, 0
L 523.8483, -341.1209, 22.2371,  524.8191, -339.6087, 22.2371,  0, 0, 0
L 524.8191, -339.6087, 22.2371,  530.0878, -331.3082, 22.2371,  0, 0, 0
L 530.0878, -331.3082, 22.2371,  530.9495, -329.7032, 22.2371,  0, 0, 0
L 530.9495, -329.7032, 22.2371,  534.9567, -322.0490, 22.2371,  0, 0, 0
L 534.9567, -322.0490, 22.2371,  535.6954, -320.4177, 22.2371,  0, 0, 0
L 535.6954, -320.4177, 22.2371,  538.5811, -314.1663, 22.2371,  0, 0, 0
L 538.5811, -314.1663, 22.2371,  539.5652, -312.6015, 22.2371,  0, 0, 0
L 539.5652, -312.6015, 22.2371,  543.8443, -305.7999, 22.2371,  0, 0, 0
L 543.8443, -305.7999, 22.2371,  545.5619, -305.1285, 22.2457,  0, 0, 0
L 515.8026, -98.9744, 44.3619,  520.5294, -100.7840, 44.3603,  0, 0, 0
L 520.5294, -100.7840, 44.3603,  520.4841, -102.6140, 44.2274,  0, 0, 0
L 520.4841, -102.6140, 44.2274,  519.8865, -104.2907, 43.4464,  0, 0, 0
L 519.8865, -104.2907, 43.4464,  518.6629, -105.7970, 44.3682,  0, 0, 0
L 518.6629, -105.7970, 44.3682,  517.8344, -107.4586, 44.3603,  0, 0, 0
L 517.8344, -107.4586, 44.3603,  516.3863, -108.4598, 44.2457,  0, 0, 0
L 516.3863, -108.4598, 44.2457,  513.6851, -110.1905, 46.3369,  0, 0, 0
L 513.6851, -110.1905, 46.3369,  512.4448, -111.5666, 46.3384,  0, 0, 0
L 512.4448, -111.5666, 46.3384,  511.9767, -113.4319, 46.3410,  0, 0, 0
L 511.9767, -113.4319, 46.3410,  511.6340, -115.3090, 46.2644,  0, 0, 0
L 511.6340, -115.3090, 46.2644,  511.1613, -118.7062, 45.2896,  0, 0, 0
L 511.1613, -118.7062, 45.2896,  510.8250, -120.6607, 45.0835,  0, 0, 0
L 510.8250, -120.6607, 45.0835,  510.3328, -126.9503, 43.1129,  0, 0, 0
L 510.3328, -126.9503, 43.1129,  510.2553, -128.8883, 42.4295,  0, 0, 0
L 510.2553, -128.8883, 42.4295,  510.7431, -135.0530, 40.7447,  0, 0, 0
L 510.7431, -135.0530, 40.7447,  511.5303, -136.7380, 40.7472,  0, 0, 0
L 511.5303, -136.7380, 40.7472,  510.4935, -138.4440, 40.7402,  0, 0, 0
L 510.4935, -138.4440, 40.7402,  509.0918, -139.1016, 40.7418,  0, 0, 0
L 509.0918, -139.1016, 40.7418,  506.9224, -140.0232, 40.7402,  0, 0, 0
L 506.9224, -140.0232, 40.7402,  505.7753, -138.6601, 40.7402,  0, 0, 0
L 505.7753, -138.6601, 40.7402,  502.5314, -134.8058, 40.7402,  0, 0, 0
L 502.5314, -134.8058, 40.7402,  500.8688, -133.9166, 40.7390,  0, 0, 0
L 500.8688, -133.9166, 40.7390,  492.0271, -129.3579, 40.7342,  0, 0, 0
L 492.0271, -129.3579, 40.7342,  490.0824, -129.3288, 40.7373,  0, 0, 0
L 490.0824, -129.3288, 40.7373,  478.3435, -129.2256, 40.7388,  0, 0, 0
L 478.3435, -129.2256, 40.7388,  476.4363, -129.6524, 40.7390,  0, 0, 0
L 476.4363, -129.6524, 40.7390,  463.2784, -132.7085, 40.7369,  0, 0, 0
L 463.2784, -132.7085, 40.7369,  461.7586, -133.9823, 40.7385,  0, 0, 0
L 461.7586, -133.9823, 40.7385,  460.0623, -134.9657, 40.7372,  0, 0, 0
L 460.0623, -134.9657, 40.7372,  458.5489, -133.7178, 40.7402,  0, 0, 0
L 458.5489, -133.7178, 40.7402,  457.5756, -132.3050, 40.7394,  0, 0, 0
L 457.5756, -132.3050, 40.7394,  456.6983, -130.5411, 40.7402,  0, 0, 0
L 456.6983, -130.5411, 40.7402,  457.2153, -128.6721, 40.6833,  0, 0, 0
L 457.2153, -128.6721, 40.6833,  460.2354, -117.7466, 40.7405,  0, 0, 0
L 460.2354, -117.7466, 40.7405,  460.2537, -115.7905, 40.7598,  0, 0, 0
L 460.2537, -115.7905, 40.7598,  460.7309, -110.1221, 40.7428,  0, 0, 0
L 460.7309, -110.1221, 40.7428,  460.8951, -108.1949, 40.7432,  0, 0, 0
L 460.8951, -108.1949, 40.7432,  461.2974, -106.4007, 41.2744,  0, 0, 0
L 461.2974, -106.4007, 41.2744,  461.7345, -104.5338, 41.8791,  0, 0, 0
L 461.7345, -104.5338, 41.8791,  462.2229, -102.3526, 42.5429,  0, 0, 0
L 462.2229, -102.3526, 42.5429,  462.6149, -100.6425, 43.0846,  0, 0, 0
L 462.6149, -100.6425, 43.0846,  463.0812, -98.5930, 43.7308,  0, 0, 0
L 463.0812, -98.5930, 43.7308,  463.3720, -96.6439, 44.3285,  0, 0, 0
L 463.3720, -96.6439, 44.3285,  463.8705, -93.2699, 45.3160,  0, 0, 0
L 463.8705, -93.2699, 45.3160,  464.1347, -91.4929, 45.8417,  0, 0, 0
L 464.1347, -91.4929, 45.8417,  464.6305, -88.2627, 46.6870,  0, 0, 0
L 464.6305, -88.2627, 46.6870,  464.9078, -86.4807, 46.7304,  0, 0, 0
L 464.9078, -86.4807, 46.7304,  465.4035, -82.5862, 46.3386,  0, 0, 0
L 465.4035, -82.5862, 46.3386,  465.5795, -80.8249, 46.3445,  0, 0, 0
L 465.5795, -80.8249, 46.3445,  465.0838, -70.1630, 46.3419,  0, 0, 0
L 465.0838, -70.1630, 46.3419,  464.0969, -68.4513, 46.3388,  0, 0, 0
L 464.0969, -68.4513, 46.3388,  463.2736, -66.6296, 46.3369,  0, 0, 0
L 463.2736, -66.6296, 46.3369,  463.7159, -64.7470, 46.2458,  0, 0, 0
L 463.7159, -64.7470, 46.2458,  464.5433, -62.9968, 45.6648,  0, 0, 0
L 464.5433, -62.9968, 45.6648,  465.7259, -60.4950, 46.3369,  0, 0, 0
L 465.7259, -60.4950, 46.3369,  465.1785, -58.6138, 46.3969,  0, 0, 0
L 465.1785, -58.6138, 46.3969,  465.8773, -56.8002, 46.3215,  0, 0, 0
L 465.8773, -56.8002, 46.3215,  466.6086, -55.1750, 46.1253,  0, 0, 0
L 466.6086, -55.1750, 46.1253,  470.7191, -46.2106, 46.3369,  0, 0, 0
L 470.7191, -46.2106, 46.3369,  471.5854, -44.2840, 46.3419,  0, 0, 0
L 471.5854, -44.2840, 46.3419,  471.6234, -42.4505, 46.3425,  0, 0, 0
L 471.6234, -42.4505, 46.3425,  472.1050, -32.0285, 46.3447,  0, 0, 0
L 472.1050, -32.0285, 46.3447,  472.2452, -30.2599, 46.3433,  0, 0, 0
L 472.2452, -30.2599, 46.3433,  472.6977, -25.7255, 46.3412,  0, 0, 0
L 472.6977, -25.7255, 46.3412,  472.9340, -24.0229, 46.3419,  0, 0, 0
L 472.9340, -24.0229, 46.3419,  473.4218, -20.7006, 46.3418,  0, 0, 0
L 473.4218, -20.7006, 46.3418,  473.7188, -18.7299, 46.3369,  0, 0, 0
L 473.7188, -18.7299, 46.3369,  474.1679, -15.8568, 46.3396,  0, 0, 0
L 474.1679, -15.8568, 46.3396,  474.4914, -14.1089, 46.3419,  0, 0, 0
L 474.4914, -14.1089, 46.3419,  474.9558, -11.6039, 46.3426,  0, 0, 0
L 474.9558, -11.6039, 46.3426,  475.2847, -9.8456, 46.3419,  0, 0, 0
L 475.2847, -9.8456, 46.3419,  475.7448, -7.3836, 46.3419,  0, 0, 0
L 475.7448, -7.3836, 46.3419,  476.0734, -5.6250, 46.3419,  0, 0, 0
L 476.0734, -5.6250, 46.3419,  476.4936, -3.8815, 46.3369,  0, 0, 0
L 476.4936, -3.8815, 46.3369,  477.1816, -2.1297, 46.3384,  0, 0, 0
L 477.1816, -2.1297, 46.3384,  477.7894, -0.2270, 46.3372,  0, 0, 0
L 477.7894, -0.2270, 46.3372,  478.2885, 1.6175, 46.3372,  0, 0, 0
L 478.2885, 1.6175, 46.3372,  478.8672, 3.7748, 46.3370,  0, 0, 0
L 478.8672, 3.7748, 46.3370,  478.0785, 5.4622, 46.3399,  0, 0, 0
L 478.0785, 5.4622, 46.3399,  477.2903, 7.2376, 46.3398,  0, 0, 0
L 477.2903, 7.2376, 46.3398,  478.2665, 8.5947, 46.3369,  0, 0, 0
L 478.2665, 8.5947, 46.3369,  479.8595, 9.6409, 46.3088,  0, 0, 0
L 479.8595, 9.6409, 46.3088,  483.4294, 11.9075, 44.8496,  0, 0, 0
L 483.4294, 11.9075, 44.8496,  484.0379, 10.1380, 44.8496,  0, 0, 0
L 484.0379, 10.1380, 44.8496,  486.0024, 4.5194, 46.3359,  0, 0, 0
L 486.0024, 4.5194, 46.3359,  487.4738, 3.3177, 46.3355,  0, 0, 0
L 487.4738, 3.3177, 46.3355,  495.2662, -2.7878, 46.3333,  0, 0, 0
L 495.2662, -2.7878, 46.3333,  497.0195, -3.5652, 46.3327,  0, 0, 0
L 497.0195, -3.5652, 46.3327,  508.9929, -8.8033, 46.3311,  0, 0, 0
L 508.9929, -8.8033, 46.3311,  510.9510, -8.6961, 46.3338,  0, 0, 0
L 510.9510, -8.6961, 46.3338,  523.0925, -7.9894, 46.3326,  0, 0, 0
L 523.0925, -7.9894, 46.3326,  524.4310, -6.8637, 46.3321,  0, 0, 0
L 524.4310, -6.8637, 46.3321,  526.2314, -5.4289, 46.3369,  0, 0, 0
L 526.2314, -5.4289, 46.3369,  527.8762, -4.8761, 46.3215,  0, 0, 0
L 527.8762, -4.8761, 46.3215,  532.1856, -3.6235, 44.1359,  0, 0, 0
L 532.1856, -3.6235, 44.1359,  531.7068, -5.2734, 44.2950,  0, 0, 0
L 531.7068, -5.2734, 44.2950,  530.7916, -8.4252, 44.8496,  0, 0, 0
L 530.7916, -8.4252, 44.8496,  529.8779, -9.9642, 46.3369,  0, 0, 0
L 529.8779, -9.9642, 46.3369,  524.8486, -18.3526, 46.3369,  0, 0, 0
L 524.8486, -18.3526, 46.3369,  522.9827, -21.5468, 46.3435,  0, 0, 0
L 522.9827, -21.5468, 46.3435,  522.3152, -23.3348, 46.3398,  0, 0, 0
L 522.3152, -23.3348, 46.3398,  521.7184, -25.1776, 46.3448,  0, 0, 0
L 521.7184, -25.1776, 46.3448,  521.1902, -27.0244, 46.3407,  0, 0, 0
L 521.1902, -27.0244, 46.3407,  519.7828, -32.0139, 46.3378,  0, 0, 0
L 519.7828, -32.0139, 46.3378,  519.4542, -33.8073, 46.3377,  0, 0, 0
L 519.4542, -33.8073, 46.3377,  518.9664, -36.4642, 46.3381,  0, 0, 0
L 518.9664, -36.4642, 46.3381,  520.6948, -37.3202, 46.3369,  0, 0, 0
L 520.6948, -37.3202, 46.3369,  522.5316, -38.1482, 44.2963,  0, 0, 0
L 522.5316, -38.1482, 44.2963,  522.4542, -39.9749, 44.2963,  0, 0, 0
L 522.4542, -39.9749, 44.2963,  522.1140, -45.0082, 44.2900,  0, 0, 0
L 522.1140, -45.0082, 44.2900,  520.2342, -44.9389, 44.2954,  0, 0, 0
L 520.2342, -44.9389, 44.2954,  517.2551, -44.8291, 44.2963,  0, 0, 0
L 647.6820, -239.8219, 86.0469,  650.9261, -243.2292, 86.1518,  0, 0, 0
L 650.9261, -243.2292, 86.1518,  650.2321, -244.8082, 85.9354,  0, 0, 0
L 650.2321, -244.8082, 85.9354,  648.8976, -246.1638, 85.1312,  0, 0, 0
L 648.8976, -246.1638, 85.1312,  647.4147, -247.1912, 86.0451,  0, 0, 0
L 647.4147, -247.1912, 86.0451,  646.0565, -248.4603, 86.0451,  0, 0, 0
L 646.0565, -248.4603, 86.0451,  644.2129, -248.7508, 85.1043,  0, 0, 0
L 644.2129, -248.7508, 85.1043,  640.3631, -248.5336, 88.1017,  0, 0, 0
L 640.3631, -248.5336, 88.1017,  639.2651, -249.9074, 88.0217,  0, 0, 0
L 639.2651, -249.9074, 88.0217,  638.1797, -251.3332, 88.0217,  0, 0, 0
L 638.1797, -251.3332, 88.0217,  637.0439, -252.8946, 88.0224,  0, 0, 0
L 637.0439, -252.8946, 88.0224,  635.9868, -254.4625, 88.0229,  0, 0, 0
L 635.9868, -254.4625, 88.0229,  633.4310, -258.3509, 88.0241,  0, 0, 0
L 633.4310, -258.3509, 88.0241,  632.4839, -260.0236, 88.0239,  0, 0, 0
L 632.4839, -260.0236, 88.0239,  630.7844, -263.1052, 88.0231,  0, 0, 0
L 630.7844, -263.1052, 88.0231,  629.9056, -264.8017, 88.0231,  0, 0, 0
L 629.9056, -264.8017, 88.0231,  627.8554, -268.7601, 88.0233,  0, 0, 0
L 627.8554, -268.7601, 88.0233,  627.8497, -270.7239, 88.0273,  0, 0, 0
L 627.8497, -270.7239, 88.0273,  627.3510, -273.6320, 88.0217,  0, 0, 0
L 627.3510, -273.6320, 88.0217,  625.4398, -273.3516, 88.0246,  0, 0, 0
L 625.4398, -273.3516, 88.0246,  623.4921, -273.3510, 88.0242,  0, 0, 0
L 623.4921, -273.3510, 88.0242,  621.6152, -272.6682, 88.0173,  0, 0, 0
L 621.6152, -272.6682, 88.0173,  621.2489, -270.7481, 87.8156,  0, 0, 0
L 621.2489, -270.7481, 87.8156,  620.7745, -268.2046, 86.9987,  0, 0, 0
L 620.7745, -268.2046, 86.9987,  620.2702, -266.3687, 88.0199,  0, 0, 0
L 620.2702, -266.3687, 88.0199,  619.1735, -264.9021, 88.0205,  0, 0, 0
L 619.1735, -264.9021, 88.0205,  613.3364, -257.3316, 88.0153,  0, 0, 0
L 613.3364, -257.3316, 88.0153,  611.5369, -256.4600, 88.0192,  0, 0, 0
L 611.5369, -256.4600, 88.0192,  600.8869, -251.3952, 88.0190,  0, 0, 0
L 600.8869, -251.3952, 88.0190,  598.9972, -250.9792, 88.0191,  0, 0, 0
L 598.9972, -250.9792, 88.0191,  585.8323, -248.1933, 88.0200,  0, 0, 0
L 585.8323, -248.1933, 88.0200,  583.9462, -248.6988, 88.0197,  0, 0, 0
L 583.9462, -248.6988, 88.0197,  582.1213, -248.9786, 88.0213,  0, 0, 0
L 582.1213, -248.9786, 88.0213,  580.5477, -247.7470, 87.8981,  0, 0, 0
L 580.5477, -247.7470, 87.8981,  580.2241, -245.9587, 89.1560,  0, 0, 0
L 580.2241, -245.9587, 89.1560,  580.7220, -243.0782, 89.1208,  0, 0, 0
L 580.7220, -243.0782, 89.1208,  581.7105, -241.3983, 89.0354,  0, 0, 0
L 581.7105, -241.3983, 89.0354,  586.7496, -232.9881, 86.0394,  0, 0, 0
L 586.7496, -232.9881, 86.0394,  591.0934, -225.6106, 88.0316,  0, 0, 0
L 591.0934, -225.6106, 88.0316,  591.5872, -223.7095, 88.0280,  0, 0, 0
L 591.5872, -223.7095, 88.0280,  592.0602, -221.7737, 88.0284,  0, 0, 0
L 592.0602, -221.7737, 88.0284,  594.0771, -213.4849, 88.0295,  0, 0, 0
L 594.0771, -213.4849, 88.0295,  594.6285, -211.7845, 88.0279,  0, 0, 0
L 594.6285, -211.7845, 88.0279,  595.1697, -210.0688, 88.0279,  0, 0, 0
L 595.1697, -210.0688, 88.0279,  596.6967, -205.2152, 88.0284,  0, 0, 0
L 596.6967, -205.2152, 88.0284,  597.5429, -203.4448, 88.0253,  0, 0, 0
L 597.5429, -203.4448, 88.0253,  598.3309, -201.7323, 88.0247,  0, 0, 0
L 598.3309, -201.7323, 88.0247,  599.9008, -198.3990, 88.0241,  0, 0, 0
L 599.9008, -198.3990, 88.0241,  600.4893, -196.7767, 88.0266,  0, 0, 0
L 600.4893, -196.7767, 88.0266,  600.9370, -195.2256, 88.0267,  0, 0, 0
L 600.9370, -195.2256, 88.0267,  602.1445, -191.0574, 88.0251,  0, 0, 0
L 602.1445, -191.0574, 88.0251,  602.7015, -189.3945, 88.0239,  0, 0, 0
L 602.7015, -189.3945, 88.0239,  603.3094, -187.5479, 88.0236,  0, 0, 0
L 603.3094, -187.5479, 88.0236,  603.2123, -185.8904, 88.0262,  0, 0, 0
L 603.2123, -185.8904, 88.0262,  603.6483, -182.6254, 88.0217,  0, 0, 0
L 603.6483, -182.6254, 88.0217,  605.4231, -181.9653, 88.0217,  0, 0, 0
L 605.4231, -181.9653, 88.0217,  607.3675, -181.1827, 88.0224,  0, 0, 0
L 607.3675, -181.1827, 88.0224,  606.6998, -179.4601, 88.0580,  0, 0, 0
L 606.6998, -179.4601, 88.0580,  606.0887, -177.7361, 88.0315,  0, 0, 0
L 606.0887, -177.7361, 88.0315,  606.6287, -175.9354, 88.0217,  0, 0, 0
L 606.6287, -175.9354, 88.0217,  607.7004, -174.5957, 87.9186,  0, 0, 0
L 607.7004, -174.5957, 87.9186,  609.6135, -172.2036, 87.7558,  0, 0, 0
L 609.6135, -172.2036, 87.7558,  610.0449, -170.3507, 87.5375,  0, 0, 0
L 610.0449, -170.3507, 87.5375,  610.5281, -167.9139, 87.1000,  0, 0, 0
L 610.5281, -167.9139, 87.1000,  610.8986, -166.1460, 86.9745,  0, 0, 0
L 610.8986, -166.1460, 86.9745,  611.3571, -163.8680, 86.6423,  0, 0, 0
L 611.3571, -163.8680, 86.6423,  611.8195, -162.2502, 86.2630,  0, 0, 0
L 611.8195, -162.2502, 86.2630,  612.3889, -160.4378, 85.6849,  0, 0, 0
L 612.3889, -160.4378, 85.6849,  612.9402, -158.8410, 85.0534,  0, 0, 0
L 612.9402, -158.8410, 85.0534,  613.4620, -157.2767, 84.3552,  0, 0, 0
L 613.4620, -157.2767, 84.3552,  613.9875, -155.6636, 83.5519,  0, 0, 0
