P -100, 900, 0, 0, 0, 0, 2, The_Dreary_Grotto_(MMCB)
P -100, 1100, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -100, 1300, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -100, 1500, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -184, 162, 4, -184, 173, 4, 0, 0, 0
L -184, 173, 4, -190, 183, 3, 0, 0, 0
L -190, 183, 3, -195, 195, 3, 0, 0, 0
L -195, 195, 3, -200, 200, 1, 0, 0, 0
L -200, 200, 1, -200, 209, 2, 0, 0, 0
L -200, 209, 2, -200, 216, 2, 0, 0, 0
L -200, 216, 2, -202, 226, -3, 0, 0, 0
L -202, 226, -3, -197, 234, -10, 0, 0, 0
L -197, 234, -10, -188, 237, -15, 0, 0, 0
L -188, 237, -15, -161, 233, -7, 0, 0, 0
L -161, 233, -7, -146, 227, -7, 0, 0, 0
L -146, 227, -7, -145, 228, -7, 0, 0, 0
L -145, 228, -7, -141, 234, -5, 0, 0, 0
L -141, 234, -5, -133, 243, -1, 0, 0, 0
L -133, 243, -1, -130, 248, -1, 0, 0, 0
L -130, 248, -1, -130, 250, -4, 0, 0, 0
L -130, 250, -4, -128, 261, -6, 0, 0, 0
L -128, 261, -6, -128, 264, 4, 0, 0, 0
L -128, 264, 4, -130, 278, 4, 0, 0, 0
L -130, 278, 4, -135, 286, 4, 0, 0, 0
L -135, 286, 4, -140, 300, 3, 0, 0, 0
L -140, 300, 3, -146, 309, 2, 0, 0, 0
L -146, 309, 2, -147, 325, 1, 0, 0, 0
L -147, 325, 1, -143, 339, -9, 0, 0, 0
L -143, 339, -9, -141, 341, -10, 0, 0, 0
L -141, 341, -10, -127, 343, -14, 0, 0, 0
L -127, 343, -14, -115, 343, -12, 0, 0, 0
L -115, 343, -12, -106, 338, -7, 0, 0, 0
L -106, 338, -7, -104, 333, -4, 0, 0, 0
L -104, 333, -4, -104, 331, -3, 0, 0, 0
L -104, 331, -3, -106, 317, 1, 0, 0, 0
L -106, 317, 1, -107, 292, 1, 0, 0, 0
L -107, 292, 1, -111, 287, 3, 0, 0, 0
L -111, 287, 3, -111, 285, 3, 0, 0, 0
L -111, 285, 3, -114, 279, -2, 0, 0, 0
L -114, 279, -2, -114, 272, -5, 0, 0, 0
L -114, 272, -5, -115, 269, 4, 0, 0, 0
L -115, 269, 4, -112, 261, 4, 0, 0, 0
L -112, 261, 4, -112, 253, 3, 0, 0, 0
L -112, 253, 3, -106, 242, 3, 0, 0, 0
L -106, 242, 3, -105, 234, 3, 0, 0, 0
L -105, 234, 3, -105, 233, 2, 0, 0, 0
L -105, 233, 2, -106, 226, 1, 0, 0, 0
L -106, 226, 1, -102, 225, 2, 0, 0, 0
L -102, 225, 2, -96, 224, 1, 0, 0, 0
L -96, 224, 1, -95, 204, 1, 0, 0, 0
L -95, 204, 1, -94, 198, -3, 0, 0, 0
L -94, 198, -3, -96, 192, -10, 0, 0, 0
L -96, 192, -10, -115, 188, -13, 0, 0, 0
L -115, 188, -13, -128, 191, -6, 0, 0, 0
L -128, 191, -6, -139, 197, -2, 0, 0, 0
L -139, 197, -2, -150, 197, -9, 0, 0, 0
L -150, 197, -9, -155, 191, -5, 0, 0, 0
L -155, 191, -5, -156, 189, -5, 0, 0, 0
L -156, 189, -5, -166, 176, -1, 0, 0, 0
L -166, 176, -1, -166, 175, -2, 0, 0, 0
L -166, 175, -2, -167, 169, -5, 0, 0, 0
L -167, 169, -5, -168, 163, -6, 0, 0, 0
L -168, 163, -6, -169, 161, 4, 0, 0, 0
L -169, 161, 4, -165, 145, 4, 0, 0, 0
L -165, 145, 4, -160, 136, 3, 0, 0, 0
L -160, 136, 3, -156, 124, 3, 0, 0, 0
L -156, 124, 3, -150, 119, 1, 0, 0, 0
L -150, 119, 1, -149, 99, 1, 0, 0, 0
L -149, 99, 1, -149, 93, -1, 0, 0, 0
L -149, 93, -1, -148, 90, -6, 0, 0, 0
L -148, 90, -6, -154, 83, -10, 0, 0, 0
L -154, 83, -10, -163, 81, -15, 0, 0, 0
L -163, 81, -15, -176, 81, -15, 0, 0, 0
L -176, 81, -15, -188, 84, -7, 0, 0, 0
L -188, 84, -7, -205, 90, -7, 0, 0, 0
L -205, 90, -7, -207, 87, -6, 0, 0, 0
L -207, 87, -6, -220, 69, -2, 0, 0, 0
L -220, 69, -2, -220, 68, -3, 0, 0, 0
L -220, 68, -3, -223, 59, -4, 0, 0, 0
L -223, 59, -4, -224, 57, 1, 0, 0, 0
L -224, 57, 1, -221, 49, 4, 0, 0, 0
L -221, 49, 4, -219, 39, 4, 0, 0, 0
L -219, 39, 4, -213, 28, 3, 0, 0, 0
L -213, 28, 3, -208, 17, 0, 0, 0, 0
L -208, 17, 0, -196, 16, -9, 0, 0, 0
L -196, 16, -9, -194, 15, -9, 0, 0, 0
L -190, 15, -10, -189, 16, -10, 0, 0, 0
